datetime,open,high,low,close,segment
2021-12-23,1.13235,1.13411,1.12893,1.13228,train_core
2021-12-24,1.13215,1.13427,1.13026,1.13159,train_core
2021-12-27,1.13092,1.13336,1.13019,1.13267,train_core
2021-12-28,1.13269,1.13324,1.12886,1.13091,train_core
2021-12-29,1.13086,1.13679,1.12727,1.13504,train_core
2021-12-30,1.13505,1.13591,1.12978,1.13199,train_core
2021-12-31,1.13199,1.13852,1.13021,1.1367,train_core
2022-01-03,1.13705,1.13772,1.12787,1.12957,train_core
2022-01-04,1.12969,1.13214,1.12712,1.12849,train_core
2022-01-05,1.12845,1.13454,1.1276,1.13118,train_core
2022-01-06,1.13114,1.13307,1.12837,1.12912,train_core
2022-01-07,1.12914,1.13638,1.12891,1.13601,train_core
2022-01-10,1.1352,1.13599,1.12836,1.13232,train_core
2022-01-11,1.13227,1.13748,1.13119,1.1365,train_core
2022-01-12,1.13654,1.14535,1.1354,1.14429,train_core
2022-01-13,1.14425,1.14829,1.1437,1.14556,train_core
2022-01-14,1.14556,1.14839,1.13975,1.1408,train_core
2022-01-17,1.14132,1.14343,1.13911,1.14085,train_core
2022-01-18,1.14088,1.14209,1.1313,1.13211,train_core
2022-01-19,1.1319,1.1356,1.13169,1.13412,train_core
2022-01-20,1.134,1.13682,1.13017,1.13097,train_core
2022-01-21,1.131,1.1359,1.12996,1.13404,train_core
2022-01-24,1.13425,1.13441,1.12891,1.13239,train_core
2022-01-25,1.13247,1.1328,1.12614,1.12994,train_core
2022-01-26,1.12994,1.13094,1.12339,1.12376,train_core
2022-01-27,1.1238,1.12419,1.11291,1.11448,train_core
2022-01-28,1.11446,1.11716,1.11194,1.11472,train_core
2022-01-31,1.1141,1.1247,1.11361,1.12339,train_core
2022-02-01,1.12335,1.12782,1.12198,1.12696,train_core
2022-02-02,1.12682,1.13312,1.1266,1.13037,train_core
2022-02-03,1.13062,1.14535,1.12672,1.14407,train_core
2022-02-04,1.14402,1.1485,1.14125,1.14492,train_core
2022-02-07,1.14662,1.14662,1.14162,1.1443,train_core
2022-02-08,1.1443,1.14498,1.13968,1.1416,train_core
2022-02-09,1.14161,1.14488,1.14033,1.14255,train_core
2022-02-10,1.14255,1.14958,1.13757,1.14289,train_core
2022-02-11,1.14289,1.14309,1.13308,1.13488,train_core
2022-02-14,1.13375,1.13687,1.1279,1.13057,train_core
2022-02-15,1.13057,1.13681,1.1296,1.13587,train_core
2022-02-16,1.13587,1.13962,1.13447,1.13726,train_core
2022-02-17,1.13729,1.13864,1.13228,1.13593,train_core
2022-02-18,1.13593,1.1377,1.13139,1.13211,train_core
2022-02-21,1.13183,1.13909,1.1306,1.13129,train_core
2022-02-22,1.1313,1.13666,1.1287,1.13242,train_core
2022-02-23,1.1332,1.13587,1.13002,1.13064,train_core
2022-02-24,1.13093,1.13093,1.11049,1.11887,train_core
2022-02-25,1.11888,1.12736,1.11649,1.12667,train_core
2022-02-28,1.11252,1.1246,1.11247,1.12178,train_core
2022-03-01,1.12184,1.12326,1.10884,1.11243,train_core
2022-03-02,1.11243,1.11423,1.10563,1.11171,train_core
2022-03-03,1.11159,1.11211,1.10324,1.10652,train_core
2022-03-04,1.10653,1.10666,1.08838,1.09232,train_core
2022-03-07,1.09214,1.09312,1.08045,1.08527,train_core
2022-03-08,1.08529,1.09575,1.0847,1.09021,train_core
2022-03-09,1.09021,1.10955,1.0889,1.10758,train_core
2022-03-10,1.10756,1.1121,1.09755,1.09823,train_core
2022-03-11,1.09814,1.10428,1.09012,1.09086,train_core
2022-03-14,1.09164,1.09935,1.08999,1.09415,train_core
2022-03-15,1.09411,1.10192,1.09254,1.09499,train_core
2022-03-16,1.09498,1.10465,1.09481,1.1031,train_core
2022-03-17,1.10307,1.11384,1.10074,1.10903,train_core
2022-03-18,1.1091,1.11187,1.10018,1.10495,train_core
2022-03-21,1.10499,1.10697,1.10095,1.10178,train_core
2022-03-22,1.10178,1.10449,1.09602,1.10292,train_core
2022-03-23,1.10293,1.10429,1.09629,1.10054,train_core
2022-03-24,1.10063,1.10133,1.09653,1.0996,train_core
2022-03-25,1.09967,1.10384,1.09798,1.09816,train_core
2022-03-28,1.09851,1.09991,1.09434,1.09792,train_core
2022-03-29,1.09792,1.1138,1.09688,1.10866,train_core
2022-03-30,1.10866,1.11717,1.10786,1.11577,train_core
2022-03-31,1.11577,1.11855,1.106,1.10658,train_core
2022-04-01,1.10658,1.10753,1.10268,1.10402,train_core
2022-04-04,1.10311,1.10533,1.09589,1.097,train_core
2022-04-05,1.09702,1.09873,1.08983,1.0903,train_core
2022-04-06,1.0903,1.09365,1.08722,1.08909,train_core
2022-04-07,1.08902,1.09373,1.08632,1.0876,train_core
2022-04-08,1.08755,1.08904,1.08348,1.08745,train_core
2022-04-11,1.0917,1.09323,1.08716,1.0882,train_core
2022-04-12,1.08819,1.09025,1.08199,1.08262,train_core
2022-04-13,1.08263,1.08933,1.08076,1.08808,train_core
2022-04-14,1.08796,1.09236,1.07562,1.08257,train_core
2022-04-15,1.08256,1.08281,1.07951,1.08047,train_core
2022-04-18,1.08019,1.08204,1.07686,1.07801,train_core
2022-04-19,1.07802,1.08132,1.07597,1.0785,train_core
2022-04-20,1.07851,1.08658,1.07826,1.08461,train_core
2022-04-21,1.08459,1.09352,1.08227,1.083,train_core
2022-04-22,1.08305,1.08506,1.07697,1.07941,train_core
2022-04-25,1.08038,1.08115,1.06951,1.07084,train_core
2022-04-26,1.07085,1.0737,1.06327,1.06337,train_core
2022-04-27,1.06336,1.0653,1.05124,1.05562,train_core
2022-04-28,1.0556,1.05635,1.047,1.04968,train_core
2022-04-29,1.04969,1.0592,1.049,1.05419,train_core
2022-05-02,1.0542,1.05672,1.04891,1.05053,train_core
2022-05-03,1.05051,1.05766,1.0491,1.05178,train_core
2022-05-04,1.05175,1.06298,1.05051,1.06182,train_core
2022-05-05,1.06184,1.06406,1.04912,1.05377,train_core
2022-05-06,1.05377,1.05979,1.04815,1.05433,train_core
2022-05-09,1.05385,1.05916,1.04937,1.05581,train_core
2022-05-10,1.05577,1.05846,1.05244,1.05274,train_core
2022-05-11,1.05269,1.05761,1.05005,1.05114,train_core
2022-05-12,1.05118,1.05282,1.03527,1.0379,train_core
2022-05-13,1.0378,1.04188,1.03487,1.04058,train_core
2022-05-16,1.04044,1.04423,1.03867,1.04322,train_core
2022-05-17,1.04321,1.05562,1.0428,1.05527,train_core
2022-05-18,1.05509,1.0564,1.04599,1.04602,train_core
2022-05-19,1.04602,1.06074,1.04591,1.05835,train_core
2022-05-20,1.05829,1.05984,1.05321,1.05546,train_core
2022-05-23,1.05594,1.0699,1.05423,1.06921,train_core
2022-05-24,1.0691,1.07503,1.06627,1.0736,train_core
2022-05-25,1.07356,1.07406,1.06414,1.06795,train_core
2022-05-26,1.06795,1.07327,1.06634,1.07305,train_core
2022-05-27,1.0728,1.07662,1.06977,1.07325,train_core
2022-05-30,1.07344,1.07876,1.07247,1.07791,train_core
2022-05-31,1.07781,1.07787,1.06785,1.07314,train_core
2022-06-01,1.07316,1.07395,1.06266,1.06497,train_core
2022-06-02,1.06483,1.07513,1.06424,1.07489,train_core
2022-06-03,1.07476,1.07658,1.07048,1.07182,train_core
2022-06-06,1.07191,1.07522,1.06838,1.06941,train_core
2022-06-07,1.06946,1.07145,1.06516,1.07047,train_core
2022-06-08,1.07051,1.07488,1.06711,1.07153,train_core
2022-06-09,1.07152,1.07743,1.06101,1.06169,train_core
2022-06-10,1.06163,1.06418,1.05044,1.05161,train_core
2022-06-13,1.0513,1.05185,1.03985,1.04061,train_core
2022-06-14,1.04057,1.0484,1.03955,1.04147,train_core
2022-06-15,1.04135,1.05069,1.03579,1.04441,train_core
2022-06-16,1.04436,1.06022,1.03798,1.05503,train_core
2022-06-17,1.05497,1.05607,1.04436,1.04911,train_core
2022-06-20,1.04818,1.05453,1.04726,1.0509,train_core
2022-06-21,1.05082,1.05827,1.05046,1.05333,train_core
2022-06-22,1.05327,1.06066,1.04684,1.0567,train_core
2022-06-23,1.05668,1.05806,1.0482,1.05192,train_core
2022-06-24,1.05182,1.05706,1.05115,1.0554,train_core
2022-06-27,1.05486,1.06148,1.05458,1.05808,train_core
2022-06-28,1.05806,1.06061,1.05031,1.05199,train_core
2022-06-29,1.05195,1.05356,1.0435,1.04402,train_core
2022-06-30,1.04403,1.04888,1.03824,1.04818,train_core
2022-07-01,1.04815,1.04841,1.03657,1.04251,train_core
2022-07-04,1.04146,1.04627,1.04146,1.04217,train_core
2022-07-05,1.04205,1.04488,1.02351,1.0264,train_core
2022-07-06,1.02641,1.02765,1.01616,1.01839,train_core
2022-07-07,1.01829,1.0221,1.01441,1.01603,train_core
2022-07-08,1.01602,1.01914,1.00718,1.01838,train_core
2022-07-11,1.01747,1.01837,1.00336,1.00383,train_core
2022-07-12,1.00368,1.00737,0.99999,1.00361,train_core
2022-07-13,1.00359,1.01222,0.99979,1.00567,train_core
2022-07-14,1.00559,1.00581,0.99522,1.00194,train_core
2022-07-15,1.00185,1.0098,1.0007,1.00865,train_core
2022-07-18,1.00814,1.02012,1.00739,1.01432,train_core
2022-07-19,1.01424,1.02691,1.01194,1.02245,train_core
2022-07-20,1.02238,1.0273,1.01554,1.01797,train_core
2022-07-21,1.01785,1.02778,1.01528,1.02292,train_core
2022-07-22,1.02281,1.02552,1.01298,1.02138,train_core
2022-07-25,1.02109,1.02578,1.01784,1.02211,train_core
2022-07-26,1.02203,1.02502,1.01076,1.01158,train_core
2022-07-27,1.01153,1.02204,1.00965,1.0198,train_core
2022-07-28,1.01965,1.02343,1.01139,1.0195,train_core
2022-07-29,1.01941,1.02543,1.01459,1.02254,train_core
2022-08-01,1.02108,1.02753,1.02055,1.02592,train_core
2022-08-02,1.02591,1.02938,1.01633,1.01648,train_core
2022-08-03,1.01648,1.02105,1.01226,1.01681,train_core
2022-08-04,1.01674,1.02537,1.01542,1.02453,train_core
2022-08-05,1.0245,1.0252,1.01414,1.01799,train_core
2022-08-08,1.01734,1.02218,1.01592,1.01924,train_core
2022-08-09,1.01919,1.02475,1.01883,1.02114,train_core
2022-08-10,1.02115,1.03686,1.02018,1.02979,train_core
2022-08-11,1.02982,1.03644,1.02754,1.0323,train_core
2022-08-12,1.03213,1.03273,1.0238,1.02576,train_core
2022-08-15,1.02539,1.02683,1.01546,1.01582,train_core
2022-08-16,1.01581,1.01947,1.01224,1.017,train_core
2022-08-17,1.01687,1.02028,1.01455,1.01762,train_core
2022-08-18,1.01753,1.0193,1.00795,1.00861,train_core
2022-08-19,1.00845,1.00954,1.00319,1.00399,train_core
2022-08-22,1.00338,1.00465,0.9926,0.99407,train_core
2022-08-23,0.99402,1.00181,0.99,0.99659,train_core
2022-08-24,0.99667,0.99988,0.991,0.99668,train_core
2022-08-25,0.99655,1.00334,0.9949,0.99726,train_core
2022-08-26,0.99725,1.00896,0.99465,0.99613,train_core
2022-08-29,0.99623,1.00291,0.9914,0.99963,train_core
2022-08-30,0.99964,1.00547,0.99819,1.00151,train_core
2022-08-31,1.00145,1.0079,0.99712,1.0053,train_core
2022-09-01,1.00522,1.00543,0.99107,0.99457,train_core
2022-09-02,0.9945,1.00335,0.99425,0.99501,train_core
2022-09-05,0.99277,0.99439,0.98778,0.99289,train_core
2022-09-06,0.99276,0.99862,0.98639,0.99048,train_core
2022-09-07,0.99046,1.00108,0.98757,1.00059,train_core
2022-09-08,1.00063,1.00294,0.99305,0.99979,train_core
2022-09-09,0.99972,1.01134,0.99949,1.00453,train_core
2022-09-12,1.00939,1.01977,1.00598,1.0121,train_core
2022-09-13,1.01211,1.0187,0.99661,0.99664,train_core
2022-09-14,0.99666,1.00236,0.99545,0.99777,train_core
2022-09-15,0.99765,1.00177,0.99557,0.9996,train_core
2022-09-16,0.99952,1.00364,0.9945,1.00137,train_core
2022-09-19,1.00076,1.0029,0.99658,1.00235,train_core
2022-09-20,1.00227,1.00506,0.99551,0.99688,train_core
2022-09-21,0.99684,0.99752,0.9813,0.98369,train_core
2022-09-22,0.98367,0.99074,0.98079,0.98333,train_core
2022-09-23,0.98336,0.98518,0.96681,0.96873,train_core
2022-09-26,0.96709,0.97094,0.95494,0.96074,train_core
2022-09-27,0.96076,0.96708,0.95691,0.95925,train_core
2022-09-28,0.95907,0.97508,0.95357,0.97352,train_core
2022-09-29,0.97339,0.98134,0.96356,0.98129,train_core
2022-09-30,0.98133,0.98537,0.97344,0.9798,train_core
2022-10-03,0.98008,0.98447,0.97528,0.98235,train_core
2022-10-04,0.98235,0.99996,0.98061,0.99867,train_core
2022-10-05,0.99858,0.99949,0.98347,0.98842,train_core
2022-10-06,0.98814,0.99265,0.97882,0.97909,train_core
2022-10-07,0.97899,0.98168,0.9726,0.97412,train_core
2022-10-10,0.97322,0.97532,0.96817,0.97032,train_core
2022-10-11,0.97029,0.97746,0.96705,0.97023,train_core
2022-10-12,0.97024,0.97349,0.96679,0.97026,train_core
2022-10-13,0.97016,0.98059,0.96318,0.9778,train_core
2022-10-14,0.97761,0.98087,0.97068,0.97189,train_core
2022-10-17,0.97203,0.9852,0.97175,0.98432,train_core
2022-10-18,0.98416,0.98757,0.98126,0.98575,train_core
2022-10-19,0.98567,0.98725,0.97573,0.97713,train_core
2022-10-20,0.97709,0.98455,0.97545,0.97871,train_core
2022-10-21,0.97858,0.98692,0.97048,0.98578,train_core
2022-10-24,0.98697,0.9899,0.98067,0.98723,train_core
2022-10-25,0.98725,0.99768,0.98482,0.99663,train_core
2022-10-26,0.99655,1.00887,0.99432,1.00838,train_core
2022-10-27,1.0082,1.00937,0.99575,0.99633,train_core
2022-10-28,0.99633,0.99981,0.9926,0.9965,train_core
2022-10-31,0.9955,0.99657,0.98728,0.98805,train_core
2022-11-01,0.98805,0.99539,0.98528,0.98735,train_core
2022-11-02,0.98737,0.99759,0.98129,0.98178,train_core
2022-11-03,0.98192,0.98395,0.973,0.9747,train_core
2022-11-04,0.97468,0.99668,0.97417,0.99581,train_core
2022-11-07,0.99038,1.00341,0.98999,1.00181,train_core
2022-11-08,1.00179,1.00963,0.99716,1.00721,train_core
2022-11-09,1.00719,1.00883,0.99927,1.00106,train_core
2022-11-10,1.00098,1.02218,0.99355,1.02064,train_core
2022-11-11,1.02051,1.03641,1.0163,1.03516,train_core
2022-11-14,1.03332,1.03585,1.02713,1.03261,train_core
2022-11-15,1.03259,1.04818,1.028,1.03472,train_core
2022-11-16,1.03475,1.04384,1.03307,1.03931,train_core
2022-11-17,1.03924,1.04066,1.03052,1.03641,train_core
2022-11-18,1.03627,1.03959,1.03136,1.03211,train_core
2022-11-21,1.03202,1.0333,1.02226,1.02398,train_core
2022-11-22,1.02397,1.03081,1.02385,1.03013,train_core
2022-11-23,1.03012,1.0405,1.02964,1.03936,train_core
2022-11-24,1.03939,1.04487,1.03817,1.04103,train_core
2022-11-25,1.04098,1.04292,1.03547,1.03879,train_core
2022-11-28,1.03733,1.04969,1.03302,1.03392,train_core
2022-11-29,1.03386,1.03943,1.032,1.0328,train_core
2022-11-30,1.03271,1.04287,1.02902,1.04047,train_core
2022-12-01,1.0405,1.05339,1.0393,1.0525,train_core
2022-12-02,1.05227,1.05449,1.04338,1.05391,train_core
2022-12-05,1.05303,1.05949,1.04802,1.04931,train_core
2022-12-06,1.04908,1.05328,1.04594,1.0466,train_core
2022-12-07,1.04649,1.05498,1.04433,1.05054,train_core
2022-12-08,1.0505,1.05647,1.04894,1.0554,train_core
2022-12-09,1.0554,1.05883,1.05018,1.05307,train_core
2022-12-12,1.05308,1.05801,1.05058,1.05369,train_core
2022-12-13,1.05359,1.06731,1.05279,1.06309,train_core
2022-12-14,1.0631,1.06954,1.06189,1.06811,train_core
2022-12-15,1.0681,1.07365,1.05924,1.06251,train_core
2022-12-16,1.06245,1.06628,1.05834,1.0584,train_core
2022-12-19,1.05868,1.0658,1.05757,1.06071,train_core
2022-12-20,1.06062,1.06587,1.05791,1.06198,train_core
2022-12-21,1.0621,1.06455,1.05903,1.06045,train_core
2022-12-22,1.06047,1.06594,1.05732,1.05962,train_core
2022-12-23,1.05957,1.0633,1.05866,1.06144,train_core
2022-12-27,1.06343,1.06694,1.06115,1.06366,train_core
2022-12-28,1.06371,1.06744,1.06066,1.0611,train_core
2022-12-29,1.06106,1.06905,1.06093,1.06599,train_core
2022-12-30,1.06599,1.07132,1.06386,1.06996,train_core
2023-01-02,1.06998,1.07075,1.06504,1.0657,train_core
2023-01-03,1.06589,1.0682,1.05194,1.05477,train_core
2023-01-04,1.05473,1.06355,1.05407,1.06033,train_core
2023-01-05,1.06029,1.06313,1.0515,1.05203,train_core
2023-01-06,1.05202,1.0648,1.04813,1.06428,train_core
2023-01-09,1.06394,1.07605,1.0636,1.07324,train_core
2023-01-10,1.07316,1.07593,1.07121,1.07333,train_core
2023-01-11,1.0733,1.07763,1.07254,1.07566,train_core
2023-01-12,1.07556,1.08669,1.07305,1.08491,train_core
2023-01-13,1.0849,1.08678,1.07803,1.08304,train_core
2023-01-16,1.08312,1.08741,1.08015,1.0823,train_core
2023-01-17,1.08222,1.08694,1.07744,1.07867,train_core
2023-01-18,1.07869,1.08873,1.07661,1.07932,train_core
2023-01-19,1.07922,1.08399,1.0782,1.08299,train_core
2023-01-20,1.08297,1.08587,1.08023,1.08542,train_core
2023-01-23,1.08618,1.09264,1.08462,1.08705,train_core
2023-01-24,1.08704,1.08979,1.08351,1.0887,train_core
2023-01-25,1.08864,1.09237,1.08571,1.09141,train_core
2023-01-26,1.09141,1.09293,1.08503,1.08901,train_core
2023-01-27,1.08895,1.09002,1.08375,1.08666,train_core
2023-01-30,1.08595,1.09137,1.08391,1.08505,train_core
2023-01-31,1.08497,1.08748,1.0802,1.08618,train_core
2023-02-01,1.08618,1.10008,1.08521,1.09881,train_core
2023-02-02,1.09879,1.1033,1.08851,1.09089,train_core
2023-02-03,1.09086,1.09401,1.07917,1.0792,train_core
2023-02-06,1.07904,1.07988,1.07089,1.07238,train_core
2023-02-07,1.07239,1.07665,1.0669,1.07263,train_core
2023-02-08,1.07253,1.07607,1.07094,1.07131,train_core
2023-02-09,1.07126,1.07907,1.07082,1.07375,train_core
2023-02-10,1.0737,1.07527,1.06662,1.06754,train_core
2023-02-13,1.06793,1.07299,1.06555,1.07234,train_core
2023-02-14,1.07229,1.08028,1.07067,1.07345,train_core
2023-02-15,1.07347,1.07445,1.06606,1.06867,train_core
2023-02-16,1.06868,1.07223,1.06545,1.06715,train_core
2023-02-17,1.06716,1.06984,1.06126,1.06923,train_core
2023-02-20,1.0688,1.07047,1.06701,1.06836,train_core
2023-02-21,1.06834,1.06982,1.06374,1.06456,train_core
2023-02-22,1.06455,1.0664,1.0599,1.0603,train_core
2023-02-23,1.06027,1.06277,1.05771,1.0594,train_core
2023-02-24,1.05939,1.06143,1.0536,1.05439,train_core
2023-02-27,1.05459,1.06197,1.05329,1.06084,train_core
2023-02-28,1.06076,1.06449,1.05731,1.05741,train_core
2023-03-01,1.05742,1.06915,1.05654,1.06682,train_core
2023-03-02,1.06675,1.06728,1.05764,1.05959,train_core
2023-03-03,1.05958,1.06386,1.05882,1.0632,train_core
2023-03-06,1.06271,1.06942,1.06219,1.06825,train_core
2023-03-07,1.06801,1.06943,1.0546,1.0548,train_core
2023-03-08,1.05474,1.05737,1.05242,1.05419,train_core
2023-03-09,1.05419,1.05911,1.05352,1.05811,train_core
2023-03-10,1.05797,1.07001,1.05738,1.0637,train_core
2023-03-13,1.06988,1.07485,1.065,1.07267,train_core
2023-03-14,1.07265,1.07495,1.06787,1.07296,train_core
2023-03-15,1.07299,1.07598,1.05161,1.05754,train_core
2023-03-16,1.05754,1.06355,1.05512,1.06122,train_core
2023-03-17,1.06122,1.06851,1.06076,1.06633,train_core
2023-03-20,1.0683,1.07308,1.06311,1.07187,train_core
2023-03-21,1.07187,1.07881,1.07041,1.07675,train_core
2023-03-22,1.07675,1.09125,1.07589,1.08564,train_core
2023-03-23,1.08562,1.09293,1.08241,1.08317,train_core
2023-03-24,1.08317,1.08372,1.07133,1.07574,train_core
2023-03-27,1.07712,1.08,1.0745,1.07985,train_core
2023-03-28,1.07976,1.08485,1.07935,1.08445,train_core
2023-03-29,1.08437,1.08711,1.08176,1.08444,train_core
2023-03-30,1.08439,1.09261,1.08234,1.09054,train_core
2023-03-31,1.09052,1.09257,1.08368,1.08413,train_core
2023-04-03,1.08412,1.09166,1.07881,1.09024,train_core
2023-04-04,1.09024,1.09731,1.08828,1.09564,train_core
2023-04-05,1.09552,1.09695,1.08908,1.09071,train_core
2023-04-06,1.09057,1.09375,1.08846,1.0921,train_core
2023-04-07,1.09208,1.09239,1.0876,1.08972,train_core
2023-04-10,1.09031,1.09171,1.08312,1.08609,train_core
2023-04-11,1.08604,1.09278,1.08506,1.09123,train_core
2023-04-12,1.09121,1.10002,1.09094,1.09896,train_core
2023-04-13,1.09898,1.10677,1.09766,1.10467,train_core
2023-04-14,1.10463,1.10757,1.09724,1.09934,train_core
2023-04-17,1.09927,1.09997,1.09091,1.09269,train_core
2023-04-18,1.09258,1.09828,1.09223,1.09729,train_core
2023-04-19,1.09721,1.0984,1.09173,1.09552,train_core
2023-04-20,1.09547,1.09895,1.09333,1.09697,train_core
2023-04-21,1.09685,1.09937,1.0938,1.09883,train_core
2023-04-24,1.0989,1.105,1.09658,1.10449,train_core
2023-04-25,1.1045,1.1067,1.09642,1.09743,train_core
2023-04-26,1.09728,1.10953,1.09684,1.10398,train_core
2023-04-27,1.10396,1.10633,1.0992,1.10283,train_core
2023-04-28,1.10268,1.10449,1.09624,1.10159,train_core
2023-05-01,1.10188,1.10354,1.09644,1.09764,train_core
2023-05-02,1.09763,1.10079,1.09419,1.09993,train_core
2023-05-03,1.09994,1.10914,1.09982,1.10599,train_core
2023-05-04,1.10591,1.10911,1.09858,1.10128,train_core
2023-05-05,1.10123,1.10478,1.09667,1.10178,train_core
2023-05-08,1.10187,1.10536,1.1,1.10031,train_core
2023-05-09,1.10027,1.10049,1.0941,1.09598,train_core
2023-05-10,1.09604,1.10068,1.09416,1.09829,train_core
2023-05-11,1.09821,1.0998,1.09001,1.09151,train_core
2023-05-12,1.0915,1.09355,1.08478,1.08494,train_core
2023-05-15,1.0853,1.08907,1.08322,1.08741,train_core
2023-05-16,1.08735,1.09045,1.08548,1.08612,train_core
2023-05-17,1.08615,1.08734,1.08103,1.08381,train_core
2023-05-18,1.0838,1.0848,1.07625,1.07703,train_core
2023-05-19,1.077,1.08287,1.076,1.08052,train_core
2023-05-22,1.08059,1.08312,1.07953,1.08126,train_core
2023-05-23,1.08114,1.08206,1.07602,1.077,train_core
2023-05-24,1.077,1.08012,1.07482,1.07486,train_core
2023-05-25,1.07492,1.07567,1.07074,1.07241,train_core
2023-05-26,1.07239,1.07585,1.07016,1.07245,train_core
2023-05-29,1.07233,1.07434,1.07053,1.07085,train_core
2023-05-30,1.07089,1.07465,1.06724,1.07336,train_core
2023-05-31,1.07323,1.07357,1.06351,1.06884,train_core
2023-06-01,1.0688,1.07684,1.06618,1.07618,train_core
2023-06-02,1.07617,1.0779,1.07048,1.07072,train_core
2023-06-05,1.07083,1.07224,1.06745,1.07115,train_core
2023-06-06,1.07115,1.07329,1.06669,1.06917,train_core
2023-06-07,1.06918,1.07397,1.06683,1.06979,train_core
2023-06-08,1.06972,1.07869,1.0695,1.07818,train_core
2023-06-09,1.07813,1.07851,1.07426,1.07481,train_core
2023-06-12,1.07482,1.079,1.07331,1.07576,train_core
2023-06-13,1.07571,1.08235,1.07506,1.07924,train_core
2023-06-14,1.07927,1.08639,1.07738,1.08311,train_core
2023-06-15,1.08308,1.09524,1.08036,1.09449,train_core
2023-06-16,1.09444,1.09705,1.09177,1.09404,train_core
2023-06-19,1.09326,1.09463,1.09071,1.09199,train_core
2023-06-20,1.09202,1.09462,1.08921,1.09176,train_core
2023-06-21,1.09174,1.09909,1.09055,1.09864,train_core
2023-06-22,1.09861,1.10122,1.09484,1.09547,train_core
2023-06-23,1.0955,1.09585,1.08443,1.08944,train_core
2023-06-26,1.09008,1.092,1.08872,1.09042,train_core
2023-06-27,1.09042,1.09767,1.09018,1.096,train_core
2023-06-28,1.09598,1.09622,1.08969,1.09121,train_core
2023-06-29,1.09122,1.09413,1.08602,1.08636,train_core
2023-06-30,1.08635,1.09318,1.08352,1.09098,train_core
2023-07-03,1.09105,1.09339,1.08699,1.09139,train_core
2023-07-04,1.0913,1.09163,1.08763,1.08774,train_core
2023-07-05,1.08782,1.09079,1.08508,1.08527,train_core
2023-07-06,1.08529,1.09006,1.08336,1.08918,train_core
2023-07-07,1.08906,1.09732,1.08669,1.09679,train_core
2023-07-10,1.0958,1.10014,1.09434,1.10007,train_core
2023-07-11,1.10006,1.1027,1.09769,1.10078,train_core
2023-07-12,1.10069,1.11402,1.10039,1.11309,train_core
2023-07-13,1.11303,1.12279,1.11272,1.12255,train_core
2023-07-14,1.12239,1.12448,1.12041,1.12245,train_core
2023-07-17,1.1223,1.12488,1.12031,1.12391,train_core
2023-07-18,1.12382,1.12756,1.12088,1.12276,train_core
2023-07-19,1.12273,1.124,1.11742,1.12022,train_core
2023-07-20,1.12003,1.1229,1.11183,1.11289,train_core
2023-07-21,1.11294,1.11449,1.11077,1.1125,train_core
2023-07-24,1.11232,1.11469,1.10602,1.1064,train_core
2023-07-25,1.10638,1.10868,1.10207,1.10541,train_core
2023-07-26,1.10535,1.11067,1.10378,1.10856,train_core
2023-07-27,1.10843,1.11496,1.09658,1.09754,train_core
2023-07-28,1.09753,1.10475,1.09436,1.10135,train_core
2023-07-31,1.10136,1.10458,1.09934,1.09968,train_core
2023-08-01,1.0996,1.1003,1.09523,1.09838,train_core
2023-08-02,1.09832,1.10192,1.09177,1.09382,train_core
2023-08-03,1.09379,1.09628,1.09122,1.09489,train_core
2023-08-04,1.09469,1.10419,1.09346,1.10036,train_core
2023-08-07,1.1011,1.10146,1.09654,1.1002,train_core
2023-08-08,1.1002,1.1011,1.09291,1.09558,train_core
2023-08-09,1.09549,1.09953,1.09501,1.0973,train_core
2023-08-10,1.09738,1.10653,1.09672,1.09799,train_core
2023-08-11,1.09802,1.10048,1.09429,1.09444,train_core
2023-08-14,1.09484,1.09602,1.08745,1.09063,train_core
2023-08-15,1.09056,1.09523,1.08967,1.09036,train_core
2023-08-16,1.09033,1.09345,1.08715,1.08786,train_core
2023-08-17,1.08774,1.09186,1.08564,1.08716,train_core
2023-08-18,1.087,1.08938,1.08449,1.08679,train_core
2023-08-21,1.0867,1.09137,1.0867,1.08949,train_core
2023-08-22,1.08937,1.09303,1.08329,1.08458,train_core
2023-08-23,1.08444,1.08715,1.08024,1.08621,train_core
2023-08-24,1.08622,1.08765,1.08049,1.08097,train_core
2023-08-25,1.08095,1.08417,1.07657,1.0793,train_core
2023-08-28,1.07944,1.08223,1.07933,1.08182,train_core
2023-08-29,1.08173,1.0892,1.07821,1.08782,train_core
2023-08-30,1.08768,1.09454,1.0855,1.09226,train_core
2023-08-31,1.09217,1.09394,1.0835,1.08425,train_core
2023-09-01,1.08418,1.08819,1.07714,1.07726,train_core
2023-09-04,1.07749,1.08088,1.07714,1.07958,train_core
2023-09-05,1.07945,1.07984,1.07061,1.07212,train_core
2023-09-06,1.07214,1.07488,1.07023,1.07264,train_core
2023-09-07,1.07254,1.07317,1.0686,1.0695,train_core
2023-09-08,1.06953,1.07437,1.06941,1.06992,train_core
2023-09-11,1.07127,1.07592,1.07072,1.07495,train_core
2023-09-12,1.0749,1.07687,1.07054,1.07557,train_core
2023-09-13,1.0755,1.07648,1.07109,1.07292,train_core
2023-09-14,1.0729,1.07521,1.06317,1.06431,train_core
2023-09-15,1.06421,1.06877,1.06331,1.06574,train_core
