profile,fold,row_in_fold,true_open,pred_open,resid_open_pips,abs_resid_open_pips,true_high,pred_high,resid_high_pips,abs_resid_high_pips,true_low,pred_low,resid_low_pips,abs_resid_low_pips,true_close,pred_close,resid_close_pips,abs_resid_close_pips,global_index
d1,19,22,1.1415599584579468,1.1404721040058092,10.878544521375488,10.878544521375488,1.159690022468567,1.1438015444736194,158.88477994947525,158.88477994947525,1.1391500234603882,1.1403756003472934,-12.255768869051664,12.255768869051664,1.1585999727249146,1.1415136913862518,170.86281338662747,170.86281338662747,22
d1,20,0,1.159060001373291,1.141569974213022,174.9002716026893,174.9002716026893,1.159600019454956,1.1627601428123115,-31.601233573554932,31.601233573554932,1.154960036277771,1.1389514675721002,160.085687056708,160.085687056708,1.1572500467300415,1.1586204104464324,-13.703637163908766,13.703637163908766,23
d1,20,1,1.1568299531936646,1.1590701706692663,-22.40217475601769,22.40217475601769,1.158769965171814,1.159000576774446,-2.3061160263204705,2.3061160263204705,1.152780055999756,1.1576205006269644,-48.404446272083405,48.404446272083405,1.1575100421905518,1.157270460638844,2.395815517077793,2.395815517077793,24
d1,20,2,1.157170057296753,1.1568401029237676,3.299543729853305,3.299543729853305,1.166849970817566,1.1587377061147293,81.12264702836657,81.12264702836657,1.1564199924468994,1.1524132150693531,40.06777377546289,40.06777377546289,1.1658200025558472,1.1575304606856782,82.89541870168948,82.89541870168948,25
d1,20,3,1.1654499769210815,1.1571802100108424,82.69766910239173,82.69766910239173,1.1698800325393677,1.1684330901438646,14.469423955030258,14.469423955030258,1.1610900163650513,1.1570325106821984,40.57505682852902,40.57505682852902,1.1665799617767334,1.1658405676388035,7.393941379298941,7.393941379298941,26
d1,20,4,1.1663299798965454,1.1654602022810678,8.697776154775738,8.697776154775738,1.1679400205612185,1.1701726890795965,-22.326685183780004,22.326685183780004,1.1628799438476562,1.1618758748135949,10.040690340613612,10.040690340613612,1.1640599966049194,1.166600540265382,-25.405436604626352,25.405436604626352,27
d1,20,5,1.1646499633789062,1.1663402129774527,-16.90249598546467,16.90249598546467,1.1675399541854858,1.1675202346693467,0.19719516139105053,0.19719516139105053,1.159000039100647,1.1631811477941754,-41.8110869352839,41.8110869352839,1.1616699695587158,1.164080530641343,-24.105610826272716,24.105610826272716,28
d1,20,6,1.1613399982452393,1.1646601817197784,-33.20183474539107,33.20183474539107,1.1697200536727903,1.1675562563427664,21.6379733002392,21.6379733002392,1.1598600149154663,1.1583471396769136,15.128752385527022,15.128752385527022,1.16729998588562,1.1616904614350256,56.09524450594261,56.09524450594261,29
d1,20,7,1.1671700477600098,1.161350187545324,58.19860214685724,58.19860214685724,1.173009991645813,1.1701515011667682,28.584904790447396,28.584904790447396,1.166890025138855,1.160004729219175,68.85295919679902,68.85295919679902,1.1703799962997437,1.1673205770755053,30.594192242383578,30.594192242383578,30
d1,20,8,1.1702500581741333,1.1671802882114577,30.69769962675606,30.69769962675606,1.1714999675750732,1.1735759761657047,-20.760085906315062,20.760085906315062,1.163100004196167,1.1680730154241776,-49.730112280106376,49.730112280106376,1.164829969406128,1.1704006418210604,-55.70672414932476,55.70672414932476,31
d1,20,9,1.1648199558258057,1.1702603256488049,-54.403698229992244,54.403698229992244,1.1715099811553955,1.1711105511976123,3.994299577831928,3.994299577831928,1.164620041847229,1.162462230165419,21.578116818099513,21.578116818099513,1.1702200174331665,1.1648505170248842,53.69500408282324,53.69500408282324,32
d1,20,10,1.1710400581359863,1.164830175658148,62.09882477838269,62.09882477838269,1.1714600324630735,1.1715998427626515,-1.3981029957799151,1.3981029957799151,1.1655999422073364,1.1648758294943862,7.241127129502534,7.241127129502534,1.1661100387573242,1.1702406601324535,-41.30621375129317,41.30621375129317,33
d1,20,11,1.1660399436950684,1.1710503325419153,-50.10388846846902,50.10388846846902,1.1692700386047363,1.1714454894393376,-21.754508346012447,21.754508346012447,1.1639000177383425,1.165764837075161,-18.648193368184796,18.648193368184796,1.1646300554275513,1.1661306089565235,-15.005535289722705,15.005535289722705,34
d1,20,12,1.1642099618911743,1.1660501742312723,-18.40212340098013,18.40212340098013,1.1673599481582642,1.1688613450401577,-15.013968818935464,15.013968818935464,1.1621999740600586,1.1636139592450114,-14.139851849528373,14.139851849528373,1.1649999618530271,1.1646505995198215,3.4936233320559396,3.4936233320559396,35
d1,20,13,1.164989948272705,1.164220176371586,7.697719011190429,7.697719011190429,1.1662800312042236,1.167081739993734,-8.01708789510469,8.01708789510469,1.1601200103759766,1.161913895506525,-17.93885130548345,17.93885130548345,1.1605700254440308,1.165020512470453,-44.50487026422145,44.50487026422145,36
